task_id,description,region,start_date,end_date,image_count,phase,export_type,timestamp,scale_m,crs,dtype,bands
NDX6LSFFTOB7KJ6XV6VQZGTN,MON_PEKB_Core_2019_02_rapid_exp,PEKB_Core,2019-02-01,2019-03-01,3,rapid_exp,drive,2026-02-20T18:22:50.871383,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RWEIY3IHBFLLPKG6XKU3N4WD,MON_PEKB_Core_2019_03_rapid_exp,PEKB_Core,2019-03-01,2019-04-01,5,rapid_exp,drive,2026-02-20T18:22:52.407471,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MEKIISM72W4JGD67CKKKV6O6,MON_PEKB_Core_2019_04_rapid_exp,PEKB_Core,2019-04-01,2019-05-01,4,rapid_exp,drive,2026-02-20T18:22:53.972149,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VGYFTFRDNSLZHROQI6545BQC,MON_PEKB_Core_2019_05_rapid_exp,PEKB_Core,2019-05-01,2019-06-01,5,rapid_exp,drive,2026-02-20T18:22:56.171584,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VW7TJJ4EKAE3MRBAWADXUX5T,MON_PEKB_Core_2019_06_rapid_exp,PEKB_Core,2019-06-01,2019-07-01,2,rapid_exp,drive,2026-02-20T18:22:58.082464,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3QEVLX2CGOCOAXSFWNLL3TQN,MON_PEKB_Core_2019_10_rapid_exp,PEKB_Core,2019-10-01,2019-11-01,1,rapid_exp,drive,2026-02-20T18:23:03.455777,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OZ3XPJLGDYTCQHQQ2ZKVRLFC,MON_PEKB_Core_2019_11_rapid_exp,PEKB_Core,2019-11-01,2019-12-01,5,rapid_exp,drive,2026-02-20T18:23:05.967843,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
F7B4YTZQQ34HZQGZXUYSX6P2,MON_PEKB_Core_2019_12_rapid_exp,PEKB_Core,2019-12-01,2020-01-01,4,rapid_exp,drive,2026-02-20T18:23:07.666378,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VX4Z7ZI663EGZ6SHJ6567LOM,MON_PEKB_Core_2020_01_slowdown,PEKB_Core,2020-01-01,2020-02-01,6,slowdown,drive,2026-02-20T18:23:10.226443,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
O6ITH6B6OMZHTCOZX3VEXYYA,MON_PEKB_Core_2020_02_slowdown,PEKB_Core,2020-02-01,2020-03-01,2,slowdown,drive,2026-02-20T18:23:11.763981,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ISDYIUY7NRUOR5XJPC6RY4GW,MON_PEKB_Core_2020_03_slowdown,PEKB_Core,2020-03-01,2020-04-01,3,slowdown,drive,2026-02-20T18:23:13.299009,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
G2LWA6ATY6BHD3SGZ3WPXNX3,MON_PEKB_Core_2020_04_slowdown,PEKB_Core,2020-04-01,2020-05-01,4,slowdown,drive,2026-02-20T18:23:14.987764,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
J2KK4BK2K4OX4FYJEB7MVYLF,MON_PEKB_Core_2020_05_slowdown,PEKB_Core,2020-05-01,2020-06-01,3,slowdown,drive,2026-02-20T18:23:16.646900,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
O2IGLNUAV3MIW4TQ7B2QIZ7C,MON_PEKB_Core_2020_06_slowdown,PEKB_Core,2020-06-01,2020-07-01,1,slowdown,drive,2026-02-20T18:23:18.007006,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
A7PMM37ATCZYFEUI3H6UNVC5,MON_PEKB_Core_2020_09_slowdown,PEKB_Core,2020-09-01,2020-10-01,1,slowdown,drive,2026-02-20T18:23:21.317021,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SKSRFK4Z42I42SYGFBI25SOY,MON_PEKB_Core_2020_10_slowdown,PEKB_Core,2020-10-01,2020-11-01,2,slowdown,drive,2026-02-20T18:23:22.823339,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ZQ36ETFMP4JXJEARX4ZDMFYF,MON_PEKB_Core_2020_11_slowdown,PEKB_Core,2020-11-01,2020-12-01,5,slowdown,drive,2026-02-20T18:23:24.869991,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IM7YWGW7WZP3D3AA2RGUPN47,MON_PEKB_Core_2020_12_slowdown,PEKB_Core,2020-12-01,2021-01-01,5,slowdown,drive,2026-02-20T18:23:26.388877,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SHUNIVVADUZGD2HX4LV5ABWZ,MON_PEKB_Core_2021_01_slowdown,PEKB_Core,2021-01-01,2021-02-01,4,slowdown,drive,2026-02-20T18:23:28.048459,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
64L7OF3P34U7YXTYD7GKZZBY,MON_PEKB_Core_2021_02_slowdown,PEKB_Core,2021-02-01,2021-03-01,4,slowdown,drive,2026-02-20T18:23:29.888561,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WVU3LCMZNIGOECPKFTX4W4HA,MON_PEKB_Core_2021_03_slowdown,PEKB_Core,2021-03-01,2021-04-01,5,slowdown,drive,2026-02-20T18:23:32.323215,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GMUCLEUE352UOD6S3X5RSY65,MON_PEKB_Core_2021_04_slowdown,PEKB_Core,2021-04-01,2021-05-01,5,slowdown,drive,2026-02-20T18:23:33.969875,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
L3LFV3J6DTN6QD7TSRZXD6BG,MON_PEKB_Core_2021_05_slowdown,PEKB_Core,2021-05-01,2021-06-01,2,slowdown,drive,2026-02-20T18:23:35.535545,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
W3JA4SFBOFFFJVTVLRISL3DP,MON_PEKB_Core_2021_07_slowdown,PEKB_Core,2021-07-01,2021-08-01,1,slowdown,drive,2026-02-20T18:23:38.693613,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QTYJDED2YKFZTZFE6ELR5WDM,MON_PEKB_Core_2021_10_slowdown,PEKB_Core,2021-10-01,2021-11-01,5,slowdown,drive,2026-02-20T18:23:41.670098,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FMKARFX2HE7MLYEWZP6UAVX2,MON_PEKB_Core_2021_11_slowdown,PEKB_Core,2021-11-01,2021-12-01,4,slowdown,drive,2026-02-20T18:23:43.198380,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GXTSVBZDSU77ZYPN5HPNLXEJ,MON_PEKB_Core_2021_12_slowdown,PEKB_Core,2021-12-01,2022-01-01,6,slowdown,drive,2026-02-20T18:23:44.851605,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AVZFVVC2UWXBGTXAAP5TRMPT,MON_PEKB_Core_2022_01_slowdown,PEKB_Core,2022-01-01,2022-02-01,4,slowdown,drive,2026-02-20T18:23:46.439057,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
I5BWNGMLXG2JDHF26QE6J7TA,MON_PEKB_Core_2022_02_slowdown,PEKB_Core,2022-02-01,2022-03-01,4,slowdown,drive,2026-02-20T18:23:47.974524,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
E7HUX4ZCLCPTUHQREFMUU2VQ,MON_PEKB_Core_2022_03_slowdown,PEKB_Core,2022-03-01,2022-04-01,7,slowdown,drive,2026-02-20T18:23:50.370195,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AOQLO4DE4B66LXCPEJSMGU3U,MON_PEKB_Core_2022_04_slowdown,PEKB_Core,2022-04-01,2022-05-01,6,slowdown,drive,2026-02-20T18:23:52.971770,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AVTHB35URMFW2KYGKZNFS5LA,MON_PEKB_Core_2022_05_slowdown,PEKB_Core,2022-05-01,2022-06-01,4,slowdown,drive,2026-02-20T18:23:55.201733,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SGFDCWOAFLHS7ZP2KMGDE4F2,MON_PEKB_Core_2022_10_slowdown,PEKB_Core,2022-10-01,2022-11-01,3,slowdown,drive,2026-02-20T18:24:01.813831,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
Q4VLYXJ34OJUU7M5VFVDHHFO,MON_PEKB_Core_2022_11_slowdown,PEKB_Core,2022-11-01,2022-12-01,5,slowdown,drive,2026-02-20T18:24:04.295210,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
L465AADAYCADI66575EQYMWB,MON_PEKB_Core_2022_12_slowdown,PEKB_Core,2022-12-01,2023-01-01,6,slowdown,drive,2026-02-20T18:24:05.779184,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RUX6ERD4FYWHGDNH5TZ3Z3FI,MON_PEKB_Core_2023_01_renewed,PEKB_Core,2023-01-01,2023-02-01,5,renewed,drive,2026-02-20T18:24:08.391060,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VAXV2H6NCCUGU6IHQJVSTGZB,MON_PEKB_Core_2023_02_renewed,PEKB_Core,2023-02-01,2023-03-01,5,renewed,drive,2026-02-20T18:24:10.078296,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
64SPCX5DZ7B3EVRGIT7FC5TG,MON_PEKB_Core_2023_03_renewed,PEKB_Core,2023-03-01,2023-04-01,4,renewed,drive,2026-02-20T18:24:11.650277,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GMXZNFVH3IKYXK6BVLK6OBZ2,MON_PEKB_Core_2023_04_renewed,PEKB_Core,2023-04-01,2023-05-01,1,renewed,drive,2026-02-20T18:24:13.095934,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7256NZFKIMB333VAAXFBYEFC,MON_PEKB_Core_2023_05_renewed,PEKB_Core,2023-05-01,2023-06-01,3,renewed,drive,2026-02-20T18:24:16.581910,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7JO5T5ZYAYH4JQAPXTRC7N4Q,MON_PEKB_Core_2023_06_renewed,PEKB_Core,2023-06-01,2023-07-01,1,renewed,drive,2026-02-20T18:24:17.990387,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ADRQBIWGZBHVX2VVVO5UIEKY,MON_PEKB_Core_2023_10_renewed,PEKB_Core,2023-10-01,2023-11-01,4,renewed,drive,2026-02-20T18:24:22.268933,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7MWIBMAEUXFAXNCHYL4AWYAK,MON_PEKB_Core_2023_11_renewed,PEKB_Core,2023-11-01,2023-12-01,5,renewed,drive,2026-02-20T18:24:23.751284,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6M7JCBKWO4DUOAW6I6EIQLZ7,MON_PEKB_Core_2023_12_renewed,PEKB_Core,2023-12-01,2024-01-01,5,renewed,drive,2026-02-20T18:24:25.297916,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QQ6XCPT5SW5FR7LOAOQEUDTY,MON_PEKB_Core_2024_01_renewed,PEKB_Core,2024-01-01,2024-02-01,3,renewed,drive,2026-02-20T18:24:26.767778,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DVV2YLUBQLVN2YNDXWSTNME3,MON_PEKB_Core_2024_02_renewed,PEKB_Core,2024-02-01,2024-03-01,3,renewed,drive,2026-02-20T18:24:29.383011,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HJHNICNDVOXUQ44OA5KJNLYA,MON_PEKB_Core_2024_03_renewed,PEKB_Core,2024-03-01,2024-04-01,5,renewed,drive,2026-02-20T18:24:30.918111,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NP6LQ75GPM532CABG2Z63BF3,MON_PEKB_Core_2024_04_renewed,PEKB_Core,2024-04-01,2024-05-01,5,renewed,drive,2026-02-20T18:24:32.561885,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3NUMMKOB3KN37364K2MPPQH5,MON_PEKB_Core_2024_05_renewed,PEKB_Core,2024-05-01,2024-06-01,4,renewed,drive,2026-02-20T18:24:34.194046,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2TQ2LHUV3ME2P3DPBB6Q6OII,MON_PEKB_Core_2024_06_renewed,PEKB_Core,2024-06-01,2024-07-01,2,renewed,drive,2026-02-20T18:24:35.832368,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
UD2ALXI7T5C7PC2AHBNMMO66,MON_PEKB_Core_2024_10_renewed,PEKB_Core,2024-10-01,2024-11-01,2,renewed,drive,2026-02-20T18:24:39.997537,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
62SHPM7L4NNORNWPQLZQP4HJ,MON_PEKB_Core_2024_11_renewed,PEKB_Core,2024-11-01,2024-12-01,4,renewed,drive,2026-02-20T18:24:41.465855,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SI6EKM6ABNAYR3CPJTLGLLC3,MON_PEKB_Core_2024_12_renewed,PEKB_Core,2024-12-01,2025-01-01,4,renewed,drive,2026-02-20T18:24:43.102950,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
X7FQCY52GQIVWEXL6U5ZBKUZ,MON_PEKB_Core_2025_01_renewed,PEKB_Core,2025-01-01,2025-02-01,5,renewed,drive,2026-02-20T18:24:44.616324,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QQZXYIJUASUNF7RORCC4YENH,MON_PEKB_Core_2025_02_renewed,PEKB_Core,2025-02-01,2025-03-01,5,renewed,drive,2026-02-20T18:24:47.483709,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BZHFBEJH5RKPIPY6AGOCLITE,MON_PEKB_Core_2025_03_renewed,PEKB_Core,2025-03-01,2025-04-01,6,renewed,drive,2026-02-20T18:24:49.299947,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
UKF7EUDSNPNW45ZQE7BQRKBO,MON_PEKB_Core_2025_04_renewed,PEKB_Core,2025-04-01,2025-05-01,7,renewed,drive,2026-02-20T18:24:50.886755,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NHEOV7PABWU3MM7AYKEPEFC7,MON_PEKB_Core_2025_05_renewed,PEKB_Core,2025-05-01,2025-06-01,3,renewed,drive,2026-02-20T18:24:52.933475,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
Z6SQHEEWUGIKMKFSKGBCN6PF,MON_PEKB_Core_2025_06_renewed,PEKB_Core,2025-06-01,2025-07-01,2,renewed,drive,2026-02-20T18:24:54.516923,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NAFZKUX2EAA3HHMYWVAAU2T5,MON_Kente_Extension_2016_10_rapid_exp,Kente_Extension,2016-10-01,2016-11-01,1,rapid_exp,drive,2026-02-20T18:25:31.432113,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
V5RZU7XSOX5HSOM5X27CJAOV,MON_Kente_Extension_2016_11_rapid_exp,Kente_Extension,2016-11-01,2016-12-01,1,rapid_exp,drive,2026-02-20T18:25:32.942658,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6DRPPJIBWV6SN255KL7EZBJT,MON_Kente_Extension_2017_01_rapid_exp,Kente_Extension,2017-01-01,2017-02-01,2,rapid_exp,drive,2026-02-20T18:25:35.952754,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
I2SXDYM5W2C7PE4EC4LKUYGE,MON_Kente_Extension_2017_02_rapid_exp,Kente_Extension,2017-02-01,2017-03-01,1,rapid_exp,drive,2026-02-20T18:25:38.197720,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U42QAB54WWMRYMKB5NEP6U2X,MON_Kente_Extension_2017_03_rapid_exp,Kente_Extension,2017-03-01,2017-04-01,2,rapid_exp,drive,2026-02-20T18:25:39.938557,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RNHAPAEJTSX3GSHI4MKYDB24,MON_Kente_Extension_2017_12_rapid_exp,Kente_Extension,2017-12-01,2018-01-01,4,rapid_exp,drive,2026-02-20T18:25:46.553536,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OAUXA4HMLBP5JD6KIPMEMLME,MON_Kente_Extension_2018_01_rapid_exp,Kente_Extension,2018-01-01,2018-02-01,4,rapid_exp,drive,2026-02-20T18:25:48.305053,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6YOO4WB67DTEFMXTWYBLWTHP,MON_Kente_Extension_2018_02_rapid_exp,Kente_Extension,2018-02-01,2018-03-01,1,rapid_exp,drive,2026-02-20T18:25:50.139145,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4WSLKVJBJCNAW27CGEV6E4RN,MON_Kente_Extension_2018_03_rapid_exp,Kente_Extension,2018-03-01,2018-04-01,2,rapid_exp,drive,2026-02-20T18:25:51.818266,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MOXL44BIYXA6BQJYOA6I2XAE,MON_Kente_Extension_2018_04_rapid_exp,Kente_Extension,2018-04-01,2018-05-01,1,rapid_exp,drive,2026-02-20T18:25:53.391275,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OVZJF7HBWLAXXWYAKOP7AJDB,MON_Kente_Extension_2018_10_rapid_exp,Kente_Extension,2018-10-01,2018-11-01,1,rapid_exp,drive,2026-02-20T18:26:01.912406,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XASUZPK4HTLBP22F5XTLG6M5,MON_Kente_Extension_2018_11_rapid_exp,Kente_Extension,2018-11-01,2018-12-01,3,rapid_exp,drive,2026-02-20T18:26:03.329904,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HLIAD3GXK4XC2LM5ZZFO6NKU,MON_Kente_Extension_2018_12_rapid_exp,Kente_Extension,2018-12-01,2019-01-01,3,rapid_exp,drive,2026-02-20T18:26:04.887163,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
JDHQOWI3NVDBQ3QRD6FUICMR,MON_Kente_Extension_2019_01_rapid_exp,Kente_Extension,2019-01-01,2019-02-01,6,rapid_exp,drive,2026-02-20T18:26:07.080084,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XG2OGGVY3CXGAND7XYHXRIJ7,MON_Kente_Extension_2019_02_rapid_exp,Kente_Extension,2019-02-01,2019-03-01,3,rapid_exp,drive,2026-02-20T18:26:08.658965,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
PNDFFRFLWX4UJMVH56JI32QD,MON_Kente_Extension_2019_03_rapid_exp,Kente_Extension,2019-03-01,2019-04-01,5,rapid_exp,drive,2026-02-20T18:26:10.172387,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
P7IRYNS53EBGDWIANFJ55V7W,MON_Kente_Extension_2019_04_rapid_exp,Kente_Extension,2019-04-01,2019-05-01,4,rapid_exp,drive,2026-02-20T18:26:12.723679,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IKTUZWIPBNFKJHKN2UGK4KHT,MON_Kente_Extension_2019_05_rapid_exp,Kente_Extension,2019-05-01,2019-06-01,5,rapid_exp,drive,2026-02-20T18:26:14.192816,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5KEIELIRTSUZK7SHVTEDVIVJ,MON_Kente_Extension_2019_06_rapid_exp,Kente_Extension,2019-06-01,2019-07-01,2,rapid_exp,drive,2026-02-20T18:26:15.801335,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U3S2UW2OVIAMMKA4PBRMB5IX,MON_Kente_Extension_2019_10_rapid_exp,Kente_Extension,2019-10-01,2019-11-01,1,rapid_exp,drive,2026-02-20T18:26:19.533317,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
A2C6YWWZAMY6JGOTYLSNLHFO,MON_Kente_Extension_2019_11_rapid_exp,Kente_Extension,2019-11-01,2019-12-01,5,rapid_exp,drive,2026-02-20T18:26:20.993844,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KJGA5HPXS4LDLUIBOILM26PG,MON_Kente_Extension_2019_12_rapid_exp,Kente_Extension,2019-12-01,2020-01-01,4,rapid_exp,drive,2026-02-20T18:26:22.683468,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4LLNW2RVOG4OGGOELLETGK7S,MON_Kente_Extension_2020_01_slowdown,Kente_Extension,2020-01-01,2020-02-01,6,slowdown,drive,2026-02-20T18:26:24.208692,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HNZZ6IDZA4KZETL6EHRUPBCX,MON_Kente_Extension_2020_02_slowdown,Kente_Extension,2020-02-01,2020-03-01,2,slowdown,drive,2026-02-20T18:26:26.047740,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
J6AXMNZELXF5CXC7ZK24QOHD,MON_Kente_Extension_2020_03_slowdown,Kente_Extension,2020-03-01,2020-04-01,3,slowdown,drive,2026-02-20T18:26:27.488244,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WC43JBP65H5YGOAEJJZ2EKLM,MON_Kente_Extension_2020_04_slowdown,Kente_Extension,2020-04-01,2020-05-01,4,slowdown,drive,2026-02-20T18:26:28.939991,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IY7NDAL4LQ6QGZOSZZW53B3K,MON_Kente_Extension_2020_05_slowdown,Kente_Extension,2020-05-01,2020-06-01,3,slowdown,drive,2026-02-20T18:26:31.666429,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
O7OXY7XQ5QPDG47ERFY2A4UX,MON_Kente_Extension_2020_06_slowdown,Kente_Extension,2020-06-01,2020-07-01,1,slowdown,drive,2026-02-20T18:26:33.197238,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4T2BWS3GYLF6EJLRHQMUMINO,MON_Kente_Extension_2020_09_slowdown,Kente_Extension,2020-09-01,2020-10-01,1,slowdown,drive,2026-02-20T18:26:37.313123,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CHFEYYL3Y5TT4GZKPIRIU2JB,MON_Kente_Extension_2020_10_slowdown,Kente_Extension,2020-10-01,2020-11-01,2,slowdown,drive,2026-02-20T18:26:39.126580,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
YCRYNQAUUOLSYREA5I3CRWQ3,MON_Kente_Extension_2020_11_slowdown,Kente_Extension,2020-11-01,2020-12-01,5,slowdown,drive,2026-02-20T18:26:41.695267,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
